,,,,,,,
,0.0,,,,,,
,1.2589E+00,1.2706E+00,1.2794E+00,1.2912E+00,1.3002E+00,1.3092E+00,
,1.3213E+00,1.3305E+00,1.3397E+00,1.349E+00,1.3614E+00,1.3709E+00,
,1.3804E+00,1.39E+00,1.3996E+00,1.4093E+00,1.4191E+00,1.4289E+00,
,1.4388E+00,1.4488E+00,1.4588E+00,1.4689E+00,1.4791E+00,1.4894E+00,
,1.4997E+00,1.5101E+00,1.5205E+00,1.5311E+00,1.5417E+00,1.5488E+00,
,1.5596E+00,1.5704E+00,1.5812E+00,1.5885E+00,1.5996E+00,1.6106E+00,
,1.6218E+00,1.6293E+00,1.6406E+00,1.6482E+00,1.6596E+00,1.6711E+00,
,1.6788E+00,1.6904E+00,1.6982E+00,1.71E+00,1.7219E+00,1.7298E+00,
,1.7418E+00,1.7498E+00,1.762E+00,1.7701E+00,1.7783E+00,1.7906E+00,
,1.7989E+00,1.8113E+00,1.8197E+00,1.8281E+00,1.8408E+00,1.8493E+00,
,1.8621E+00,1.8707E+00,1.8793E+00,1.888E+00,1.9011E+00,1.9099E+00,
,1.9187E+00,1.932E+00,1.9409E+00,1.9498E+00,1.9588E+00,1.9679E+00,
,1.9815E+00,1.9907E+00,1.9999E+00,2.0091E+00,2.0184E+00,2.0277E+00,
,2.0417E+00,2.0512E+00,2.0606E+00,2.0701E+00,2.0797E+00,2.0893E+00,
,2.0989E+00,2.1086E+00,2.1184E+00,2.1281E+00,2.138E+00,2.1478E+00,
,2.1577E+00,2.1677E+00,2.1777E+00,2.1878E+00,2.1979E+00,2.208E+00,
,2.2182E+00,2.2284E+00,2.2387E+00,2.2491E+00,2.2594E+00,2.2699E+00,
,2.2803E+00,2.2909E+00,2.3014E+00,2.3121E+00,2.3174E+00,2.3281E+00,
,2.3388E+00,2.3496E+00,2.3605E+00,2.3714E+00,2.3823E+00,2.3878E+00,
,2.3988E+00,2.4099E+00,2.421E+00,2.4322E+00,2.4378E+00,2.4491E+00,
,2.4604E+00,2.4717E+00,2.4774E+00,2.4889E+00,2.5003E+00,2.5119E+00,
,2.5177E+00,2.5293E+00,2.541E+00,2.5527E+00,2.5645E+00,2.5704E+00,
,2.5763E+00,2.5823E+00,2.5882E+00,2.5942E+00,2.6062E+00,2.6122E+00,
,2.6182E+00,2.6242E+00,2.6303E+00,2.6363E+00,2.6485E+00,2.6546E+00,
,2.6607E+00,2.6669E+00,2.673E+00,2.6792E+00,2.6853E+00,2.6977E+00,
,2.704E+00,2.7102E+00,2.7164E+00,2.7227E+00,2.729E+00,2.7416E+00,
,2.7479E+00,2.7542E+00,2.7606E+00,2.7669E+00,2.7797E+00,2.7861E+00,
,2.7925E+00,2.799E+00,2.8119E+00,2.8184E+00,2.8249E+00,2.8314E+00,
,2.8379E+00,2.851E+00,2.8576E+00,2.8642E+00,2.8708E+00,2.884E+00,
,2.8907E+00,2.8973E+00,2.904E+00,2.9174E+00,2.9242E+00,2.9309E+00,
,2.9376E+00,2.9512E+00,2.958E+00,2.9648E+00,2.9785E+00,2.9854E+00,
,2.9992E+00,3.0479E+00,3.0974E+00,3.1477E+00,3.1989E+00,3.2509E+00,
,3.3037E+00,3.3497E+00,3.3963E+00,3.4514E+00,3.4995E+00,3.5481E+00,
,3.5975E+00,3.6475E+00,3.6983E+00,3.7497E+00,3.8019E+00,3.8459E+00,
,3.8994E+00,3.9537E+00,3.9994E+00,4.0458E+00,4.102E+00,4.1495E+00,
,4.1976E+00,4.2462E+00,4.2954E+00,4.3451E+00,4.3954E+00,4.4463E+00,
,4.4978E+00,4.5499E+00,4.6026E+00,4.6452E+00,4.6989E+00,4.7534E+00,
,4.7973E+00,4.8529E+00,4.8978E+00,4.9545E+00,5.0003E+00,5.0466E+00,
,5.105E+00,5.1523E+00,5.2E+00,5.2481E+00,5.2966E+00,5.3456E+00,
,5.3951E+00,5.445E+00,5.4954E+00,5.5463E+00,5.5976E+00,5.6494E+00,
,5.7016E+00,5.7544E+00,5.7943E+00,5.8479E+00,5.902E+00,5.9566E+00,
,5.9979E+00,6.0534E+00,6.0954E+00,6.1518E+00,6.1944E+00,6.2517E+00,
,6.2951E+00,6.3533E+00,6.3973E+00,6.4565E+00,6.5013E+00,6.5464E+00,
,6.6069E+00,6.6527E+00,6.6988E+00,6.7453E+00,6.8077E+00,6.8549E+00,
,6.9024E+00,6.9502E+00,6.9984E+00,7.0469E+00,7.0958E+00,7.145E+00,
,7.1945E+00,7.2444E+00,7.2946E+00,7.3451E+00,7.3961E+00,7.4473E+00,
,7.4989E+00,7.5509E+00,7.6033E+00,7.656E+00,7.6913E+00,7.7446E+00,
,7.7983E+00,7.8524E+00,7.9068E+00,7.9433E+00,7.9983E+00,8.0538E+00,
,8.091E+00,8.147E+00,8.2035E+00,8.2414E+00,8.2985E+00,8.356E+00,
,8.3946E+00,8.4528E+00,8.4918E+00,8.5507E+00,8.5901E+00,8.6497E+00,
,8.7096E+00,8.7498E+00,8.7902E+00,8.8512E+00,8.892E+00,8.9536E+00,
,8.995E+00,9.0573E+00,9.0991E+00,9.1411E+00,9.2045E+00,9.247E+00,
,9.2897E+00,9.3541E+00,9.3972E+00,9.4406E+00,9.506E+00,9.5499E+00,
,9.594E+00,9.6605E+00,9.7051E+00,9.7499E+00,9.7949E+00,9.8401E+00,
,9.9083E+00,9.9541E+00,1E+01,1.0046E+01,1.0093E+01,1.0139E+01,
,1.0209E+01,1.0257E+01,1.0304E+01,1.0351E+01,1.0399E+01,1.0447E+01,
,1.0495E+01,1.0544E+01,1.0593E+01,1.0641E+01,1.0691E+01,1.074E+01,
,1.0789E+01,1.0839E+01,1.0889E+01,1.094E+01,1.099E+01,1.1041E+01,
,1.1092E+01,1.1143E+01,1.1194E+01,1.1246E+01,1.1298E+01,1.135E+01,
,1.1402E+01,1.1455E+01,1.1508E+01,1.1561E+01,1.1588E+01,1.1641E+01,
,1.1695E+01,1.1749E+01,1.1803E+01,1.1858E+01,1.1912E+01,1.194E+01,
,1.1995E+01,1.205E+01,1.2106E+01,1.2162E+01,1.219E+01,1.2246E+01,
,1.2303E+01,1.2359E+01,1.2388E+01,1.2445E+01,1.2503E+01,1.256E+01,
,1.2589E+01,1.2647E+01,1.2706E+01,1.2764E+01,1.2794E+01,1.2853E+01,
,1.2912E+01,1.2942E+01,1.3002E+01,1.3062E+01,1.3092E+01,1.3152E+01,
,1.3213E+01,1.3243E+01,1.3305E+01,1.3335E+01,1.3397E+01,1.3459E+01,
,1.349E+01,1.3552E+01,1.3614E+01,1.3646E+01,1.3709E+01,1.374E+01,
,1.3804E+01,1.3836E+01,1.39E+01,1.3964E+01,1.3996E+01,1.406E+01,
,1.4093E+01,1.4158E+01,1.4191E+01,1.4256E+01,1.4289E+01,1.4355E+01,
,1.4388E+01,1.4454E+01,1.4488E+01,1.4555E+01,1.4588E+01,1.4655E+01,
,1.4689E+01,1.4757E+01,1.4791E+01,1.4859E+01,1.4894E+01,1.4962E+01,
,1.4997E+01,1.5066E+01,1.5101E+01,1.5136E+01,1.5205E+01,1.5241E+01,
,1.5311E+01,1.5346E+01,1.5417E+01,1.5453E+01,1.5488E+01,1.556E+01,
,1.5596E+01,1.5668E+01,1.5704E+01,1.574E+01,1.5812E+01,1.5849E+01,
,1.5885E+01,1.5959E+01,1.5996E+01,1.6032E+01,1.6106E+01,1.6144E+01,
,1.6218E+01,1.6255E+01,1.6293E+01,1.6368E+01,1.6406E+01,1.6444E+01,
,1.6482E+01,1.6558E+01,1.6596E+01,1.6634E+01,1.6711E+01,1.6749E+01,
,1.6788E+01,1.6866E+01,1.6904E+01,1.6943E+01,1.6982E+01,1.7061E+01,
,1.71E+01,1.714E+01,1.7219E+01,1.7258E+01,1.7298E+01,1.7338E+01,
,1.7418E+01,1.7458E+01,1.7498E+01,1.7539E+01,1.762E+01,1.766E+01,
,1.7701E+01,1.7742E+01,1.7783E+01,1.7865E+01,1.7906E+01,1.7947E+01,
,1.7989E+01,1.803E+01,1.8113E+01,1.8155E+01,1.8197E+01,1.8239E+01,
,1.8281E+01,1.8365E+01,1.8408E+01,1.845E+01,1.8493E+01,1.8535E+01,
,1.8621E+01,1.8664E+01,1.8707E+01,1.875E+01,1.8793E+01,1.8836E+01,
,1.888E+01,1.8967E+01,1.9011E+01,1.9055E+01,1.9099E+01,1.9143E+01,
,1.9187E+01,1.9231E+01,1.932E+01,1.9364E+01,1.9409E+01,1.9454E+01,
,1.9498E+01,1.9543E+01,1.9588E+01,1.9634E+01,1.9679E+01,1.977E+01,
,1.9815E+01,1.9861E+01,1.9907E+01,1.9953E+01,1.9999E+01,2.0989E+01,
,2.1979E+01,2.3014E+01,2.3988E+01,2.5003E+01,2.6002E+01,2.6977E+01,
,2.799E+01,2.8973E+01,2.9992E+01,3.0974E+01,3.1989E+01,3.3037E+01,
,3.3963E+01,3.4995E+01,3.5975E+01,3.6983E+01,3.8019E+01,3.8994E+01,
,3.9994E+01,4.102E+01,4.1976E+01,4.2954E+01,4.3954E+01,4.4978E+01,
,4.6026E+01,4.6989E+01,4.7973E+01,4.8978E+01,5.0003E+01,5.2E+01,
,5.3951E+01,5.5976E+01,5.7943E+01,5.9979E+01,6.1944E+01,6.3973E+01,
,6.6069E+01,6.8077E+01,6.9984E+01,7.1945E+01,7.3961E+01,7.6033E+01,
,7.7983E+01,7.9983E+01,8.2035E+01,8.3946E+01,8.5901E+01,8.7902E+01,
,8.995E+01,9.2045E+01,9.3972E+01,9.594E+01,9.7949E+01,1E+02,
,1.099E+02,1.1995E+02,1.3002E+02,1.3996E+02,1.4997E+02,1.5996E+02,
,1.6982E+02,1.7989E+02,1.9011E+02,1.9999E+02,2.0989E+02,2.1979E+02,
,2.3014E+02,2.3988E+02,2.5003E+02,2.6002E+02,2.6977E+02,2.799E+02,
,2.8973E+02,2.9992E+02,3.1989E+02,3.3963E+02,3.5975E+02,3.8019E+02,
,3.9994E+02,4.1976E+02,4.3954E+02,4.6026E+02,4.7973E+02,5.0003E+02,
,5.2E+02,5.3951E+02,5.5976E+02,5.7943E+02,5.9979E+02,6.5013E+02,
,6.9984E+02,7.4989E+02,7.9983E+02,8.4918E+02,8.995E+02,9.506E+02,
,1E+03,1.1E+03,1.2001E+03,1.2999E+03,1.3999E+03,1.5E+03,
,1.5999E+03,1.6998E+03,1.8001E+03,1.9002E+03,1.9999E+03,2.0999E+03,
,2.1999E+03,2.2999E+03,2.3999E+03,2.4998E+03,2.6002E+03,2.7002E+03,
,2.8003E+03,2.9E+03,2.9999E+03,3.1003E+03,3.1996E+03,3.2999E+03,
,3.4002E+03,3.5003E+03,3.6E+03,3.7E+03,3.8001E+03,3.9003E+03,
,4.0004E+03,4.1002E+03,4.1995E+03,4.3003E+03,4.4005E+03,4.4999E+03,
,4.6004E+03,4.7E+03,4.7995E+03,4.9E+03,5.0003E+03,5.1004E+03,
,5.2E+03,5.3003E+03,5.4001E+03,5.5005E+03,5.6002E+03,5.7003E+03,
,5.7996E+03,5.9007E+03,6.0007E+03,6.0996E+03,6.2001E+03,6.2994E+03,
,6.4003E+03,6.4998E+03,6.5993E+03,6.7004E+03,6.7999E+03,6.8992E+03,
,7E+03,7.1007E+03,7.1995E+03,7.2996E+03,7.3995E+03,7.5007E+03,
,7.5998E+03,7.7002E+03,7.8001E+03,7.8995E+03,8E+03,8.1001E+03,
,8.1999E+03,8.3E+03,8.4E+03,8.5E+03,8.6E+03,8.7E+03,
,8.7999E+03,8.9E+03,8.9999E+03,9.1E+03,9.2E+03,9.2999E+03,
,9.4E+03,9.4999E+03,9.6E+03,9.7E+03,9.8E+03,9.9E+03,
,1E+04,1.1E+04,1.2E+04,1.2999E+04,1.3999E+04,1.5E+04,
,1.5999E+04,1.6998E+04,1.8001E+04,1.9002E+04,1.9999E+04,2.0999E+04,
,2.1999E+04,2.2999E+04,2.3999E+04,2.4998E+04,2.6002E+04,2.7002E+04,
,2.8003E+04,2.9E+04,2.9999E+04,3.1003E+04,3.1996E+04,3.2999E+04,
,3.4002E+04,3.5003E+04,3.6E+04,3.7E+04,3.8001E+04,3.9003E+04,
,4.0004E+04,4.1002E+04,4.1995E+04,4.3003E+04,4.4005E+04,4.4999E+04,
,4.6004E+04,4.7E+04,4.7995E+04,4.9E+04,5.0003E+04,5.1004E+04,
,5.2E+04,5.3003E+04,5.4001E+04,5.5005E+04,5.6002E+04,5.7003E+04,
,5.7996E+04,5.9007E+04,6.0007E+04,6.0996E+04,6.2001E+04,6.2994E+04,
,6.4003E+04,6.4998E+04,6.5993E+04,6.7004E+04,6.7999E+04,6.8992E+04,
,7E+04,7.1007E+04,7.1995E+04,7.2996E+04,7.3995E+04,7.5007E+04,
,7.5998E+04,7.7002E+04,7.8001E+04,7.8995E+04,8.0002E+04,8.1003E+04,
,8.1997E+04,8.3004E+04,8.4004E+04,8.4996E+04,8.6E+04,8.6996E+04,
,8.8004E+04,8.9002E+04,8.9991E+04,9.0991E+04,9.2003E+04,9.3004E+04,
,9.3994E+04,9.4995E+04,9.6006E+04,9.7006E+04,9.7994E+04,9.8992E+04,
,1E+05,1.099E+05,1.1995E+05,1.3002E+05,1.3996E+05,1.4997E+05,
,1.5996E+05,1.6982E+05,1.7989E+05,1.9011E+05,1.9999E+05,2.0989E+05,
,2.1979E+05,2.3014E+05,2.3988E+05,2.5003E+05,2.6002E+05,2.6977E+05,
,2.799E+05,2.8973E+05,2.9992E+05,3.0974E+05,3.1989E+05,3.3037E+05,
,3.3963E+05,3.4995E+05,3.5975E+05,3.6983E+05,3.8019E+05,3.8994E+05,
,3.9994E+05,4.102E+05,4.1976E+05,4.2954E+05,4.3954E+05,4.4978E+05,
,4.6026E+05,4.6989E+05,4.7973E+05,4.8978E+05,5.0003E+05,5.105E+05,
,5.2E+05,5.2966E+05,5.3951E+05,5.4954E+05,5.5976E+05,5.7016E+05,
,5.7943E+05,5.902E+05,5.9979E+05,6.0954E+05,6.1944E+05,6.2951E+05,
,6.3973E+05,6.5013E+05,6.6069E+05,6.6988E+05,6.8077E+05,6.9024E+05,
,6.9984E+05,7.0958E+05,7.1945E+05,7.2946E+05,7.3961E+05,7.4989E+05,
,7.6033E+05,7.6913E+05,7.7983E+05,7.9068E+05,7.9983E+05,8.091E+05,
,8.2035E+05,8.2985E+05,8.3946E+05,8.4918E+05,8.5901E+05,8.7096E+05,
,8.7902E+05,8.892E+05,8.995E+05,9.0991E+05,9.2045E+05,9.2897E+05,
,9.3972E+05,9.506E+05,9.594E+05,9.7051E+05,9.7949E+05,9.9083E+05,
,1E+06,1.099E+06,1.1995E+06,1.3002E+06,1.3996E+06,1.4997E+06,
,1.5996E+06,1.6982E+06,1.7989E+06,1.9011E+06,1.9999E+06,2.0989E+06,
,2.1979E+06,2.3014E+06,2.3988E+06,2.5003E+06,2.6002E+06,2.6977E+06,
,2.799E+06,2.8973E+06,2.9992E+06,3.0974E+06,3.1989E+06,3.3037E+06,
,3.3963E+06,3.4995E+06,3.5975E+06,3.6983E+06,3.8019E+06,3.8994E+06,
,3.9994E+06,4.102E+06,4.1976E+06,4.2954E+06,4.3954E+06,4.4978E+06,
,4.6026E+06,4.6989E+06,4.7973E+06,4.8978E+06,5.0003E+06,5.105E+06,
,5.2E+06,5.2966E+06,5.3951E+06,5.4954E+06,5.5976E+06,5.7016E+06,
,5.7943E+06,5.902E+06,5.9979E+06,6.0954E+06,6.1944E+06,6.2951E+06,
,6.3973E+06,6.5013E+06,6.6069E+06,6.6988E+06,6.8077E+06,6.9024E+06,
,6.9984E+06,7.0958E+06,7.1945E+06,7.2946E+06,7.3961E+06,7.4989E+06,
,7.6033E+06,7.6913E+06,7.7983E+06,7.9068E+06,7.9983E+06,8.091E+06,
,8.2035E+06,8.2985E+06,8.3946E+06,8.4918E+06,8.5901E+06,8.7096E+06,
,8.7902E+06,8.892E+06,8.995E+06,9.0991E+06,9.2045E+06,9.2897E+06,
,9.3972E+06,9.506E+06,9.594E+06,9.7051E+06,9.7949E+06,9.9083E+06,
,1E+07,,,,,,
